"ID","response","data_location","duration","confidence","reason","lineup","attempt","weight"
390,"4",7,70,5,"3_","turk14-exam-fanned-withslope-2",2,1
390,"20",13,72,5,"3_","turk14-exam-fanned-withslope-4",10,1
390,"17",10,76,4,"2_","turk14-dialyzerheterogeneous-2",3,1
390,"19",7,33,5,"1_","turk14-dialyzerheterogeneous-5",7,1
390,"10",10,44,4,"1_","turk14-dialyzerhomogeneous-2",9,1
390,"3",1,64,4,"2_","turk14-dialyzerhomogeneous-dots-1",8,1
390,"16",4,66,5,"1_","turk14-dialyzerhomogeneous-dots-4",1,1
390,"18",9,64,5,"3_","turk14-cyclone.radon-3",6,1
390,"11",19,47,4,"2_","turk14-radon.qq.b2-2",4,1
390,"1",18,81,4,"2_","turk14-radon.qq.b1-4",5,1
391,"9",18,28,2,"2_","turk14-exam-fanned-withslope-1",7,1
391,"19",19,16,2,"2_","turk14-dialyzerheterogeneous-1",5,1
391,"7",7,26,2,"4_","turk14-dialyzerheterogeneous-5",3,1
391,"3",19,22,2,"2_","turk14-dialyzerhomogeneous-1",1,1
391,"19",18,39,2,"3_","turk14-cyclone.radon-1",4,1
391,"18",6,23,2,"3_","turk14-cyclone.radon-2",8,1
391,"1",19,32,1,"3_","turk14-cyclone.radon-5",10,1
391,"16",10,15,2,"3_","turk14-radon.qq.b1-3",9,1
391,"10",3,19,2,"3_","turk14-radon.qq.b1-5",6,1
391,"4",3,16,1,"2_","turk14-radon.qq.b2-5",2,1
392,"5",18,36,2,"4_","turk14-exam-fanned-withslope-1",8,1
392,"5",7,25,2,"4_","turk14-exam-fanned-withslope-2",9,1
392,"20",13,31,3,"4_","turk14-exam-fanned-withslope-4",6,1
392,"20",19,50,2,"4_","turk14-dialyzerheterogeneous-1",4,1
392,"20",7,19,3,"4_","turk14-dialyzerheterogeneous-5",7,1
392,"6",19,92,2,"3_","turk14-dialyzerhomogeneous-3",1,1
392,"4",6,239,2,"4_","turk14-cyclone.radon-2",2,1
392,"16",19,48,2,"2_","turk14-cyclone.radon-5",10,1
392,"18",10,53,2,"1_","turk14-radon.qq.b2-3",3,1
392,"14",3,24,3,"1_","turk14-radon.qq.b1-5",5,1
393,"12",10,109,2,"3_","turk14-dialyzerheterogeneous-2",3,0.5
393,"8",10,109,2,"3_","turk14-dialyzerheterogeneous-2",3,0.5
393,"12",10,1845,2,"5_small spread","turk14-dialyzerheterogeneous-2",1,1
393,"8",12,93,3,"5_small spread","turk14-dialyzerheterogeneous-4",11,1
393,"7",7,51,2,"3_","turk14-dialyzerhomogeneous-5",9,1
393,"6",2,39,1,"2_","turk14-dialyzerhomogeneous-dots-2",4,0.5
393,"10",2,39,1,"2_","turk14-dialyzerhomogeneous-dots-2",4,0.5
393,"17",18,120,2,"3_","turk14-cyclone.radon-1",5,1
393,"7",6,51,4,"3_","turk14-cyclone.radon-2",10,1
393,"1",9,79,3,"3_","turk14-cyclone.radon-3",8,1
393,"1",19,137,1,"5_No Bottom","turk14-cyclone.radon-5",7,1
393,"6",19,32,1,"1_","turk14-radon.qq.b1-2",2,1
393,"16",18,66,1,"1_","turk14-radon.qq.b2-4",6,0.25
393,"13",18,66,1,"1_","turk14-radon.qq.b2-4",6,0.25
393,"9",18,66,1,"1_","turk14-radon.qq.b2-4",6,0.25
393,"7",18,66,1,"1_","turk14-radon.qq.b2-4",6,0.25
394,"5",7,99,3,"3_","turk14-exam-fanned-withslope-2",7,1
394,"18",10,310,3,"4_","turk14-exam-fanned-withslope-5",3,1
394,"15",10,270,3,"3_","turk14-dialyzerheterogeneous-2",1,1
394,"10",5,57,3,"4_","turk14-dialyzerhomogeneous-dots-5",10,1
394,"12",18,112,3,"14_","turk14-cyclone.radon-1",5,1
394,"13",5,216,3,"4_","turk14-cyclone.radon-4",2,1
394,"16",4,74,3,"3_","turk14-radon.qq.b1-1",4,1
394,"6",19,77,3,"4_","turk14-radon.qq.b1-2",8,1
394,"9",19,111,3,"4_","turk14-radon.qq.b2-2",9,1
394,"14",3,72,3,"3_","turk14-radon.qq.b1-5",6,1
395,"9",18,48,3,"3_","turk14-exam-fanned-withslope-1",5,1
395,"8",15,135,3,"1_","turk14-exam-fanned-withslope-3",1,1
395,"19",7,63,3,"1_","turk14-dialyzerheterogeneous-5",10,1
395,"7",7,96,3,"1_","turk14-dialyzerhomogeneous-5",9,1
395,"6",2,54,3,"2_","turk14-dialyzerhomogeneous-dots-2",6,1
395,"3",3,72,3,"3_","turk14-dialyzerhomogeneous-dots-3",3,1
395,"15",5,94,3,"3_","turk14-dialyzerhomogeneous-dots-5",2,1
395,"6",19,37,3,"2_","turk14-radon.qq.b1-2",7,1
395,"2",10,22,3,"1_","turk14-radon.qq.b1-3",8,1
395,"20",18,66,3,"1_","turk14-radon.qq.b1-4",4,1
396,"9",13,106,5,"4_","turk14-exam-fanned-withslope-4",3,1
396,"5",19,69,1,"5_without black dots","turk14-dialyzerheterogeneous-1",5,0.5
396,"20",19,69,1,"5_without black dots","turk14-dialyzerheterogeneous-1",5,0.5
396,"10",12,52,1,"5_2 black dots only","turk14-dialyzerhomogeneous-4",8,1
396,"15",1,104,5,"1_","turk14-dialyzerhomogeneous-dots-1",2,1
396,"7",3,28,3,"1_","turk14-dialyzerhomogeneous-dots-3",9,1
396,"15",4,104,5,"3_","turk14-dialyzerhomogeneous-dots-4",4,1
396,"15",5,53,4,"3_","turk14-dialyzerhomogeneous-dots-5",7,1
396,"16",9,90,3,"2_","turk14-cyclone.radon-3",10,1
396,"8",19,130,5,"4_","turk14-cyclone.radon-5",1,1
396,"2",10,77,3,"1_","turk14-radon.qq.b1-3",6,1
397,"9",7,22,5,"1_","turk14-exam-fanned-withslope-2",9,1
397,"9",15,38,5,"1_","turk14-exam-fanned-withslope-3",4,1
397,"19",19,21,5,"2_","turk14-dialyzerheterogeneous-1",1,1
397,"19",7,11,5,"2_","turk14-dialyzerheterogeneous-5",8,1
397,"10",10,17,5,"12_","turk14-dialyzerhomogeneous-2",6,1
397,"12",12,14,5,"1_","turk14-dialyzerhomogeneous-4",10,1
397,"11",19,16,5,"2_","turk14-radon.qq.b2-2",2,1
397,"20",18,22,5,"2_","turk14-radon.qq.b1-4",5,1
397,"10",3,20,5,"2_","turk14-radon.qq.b1-5",3,1
397,"4",3,13,5,"2_","turk14-radon.qq.b2-5",7,1
398,"3",19,125,1,"5_compressed plot","turk14-dialyzerheterogeneous-3",3,1
398,"10",10,67,1,"2_","turk14-dialyzerhomogeneous-2",4,1
398,"12",12,68,1,"1_","turk14-dialyzerhomogeneous-4",8,1
398,"7",9,92,1,"4_","turk14-cyclone.radon-3",5,1
398,"1",19,62,1,"3_","turk14-cyclone.radon-5",2,1
398,"12",4,38,1,"1_","turk14-radon.qq.b1-1",10,1
398,"6",19,38,1,"2_","turk14-radon.qq.b1-2",1,1
398,"16",19,108,2,"2_","turk14-radon.qq.b2-2",7,1
398,"20",18,34,1,"1_","turk14-radon.qq.b1-4",6,1
398,"19",18,18,1,"3_","turk14-radon.qq.b2-4",9,1
399,"11",15,78,1,"1_","turk14-exam-fanned-withslope-3",6,1
399,"10",12,140,1,"2_","turk14-dialyzerheterogeneous-4",2,1
399,"19",19,27,1,"2_","turk14-dialyzerhomogeneous-3",8,1
399,"15",5,90,1,"3_","turk14-dialyzerhomogeneous-dots-5",1,1
399,"15",6,70,2,"5_Low spread","turk14-cyclone.radon-2",5,1
399,"1",19,39,1,"3_","turk14-cyclone.radon-5",7,1
399,"1",4,13,1,"3_","turk14-radon.qq.b2-1",9,1
399,"6",19,53,1,"2_","turk14-radon.qq.b1-2",3,1
399,"19",10,59,1,"2_","turk14-radon.qq.b2-3",4,1
399,"10",3,22,1,"2_","turk14-radon.qq.b1-5",10,1
400,"9",10,27,4,"1_","turk14-exam-fanned-withslope-5",11,1
400,"15",19,25,4,"3_","turk14-dialyzerheterogeneous-3",7,1
400,"10",12,37,5,"3_","turk14-dialyzerhomogeneous-4",4,1
400,"3",7,18,5,"1_","turk14-dialyzerhomogeneous-5",3,1
400,"13",1,20,5,"1_","turk14-dialyzerhomogeneous-dots-1",8,1
400,"20",2,25,4,"1_","turk14-dialyzerhomogeneous-dots-2",9,1
400,"15",4,111,5,"1_","turk14-dialyzerhomogeneous-dots-4",1,1
400,"14",4,21,4,"2_","turk14-radon.qq.b1-1",6,1
400,"1",4,29,4,"2_","turk14-radon.qq.b2-1",10,1
400,"17",10,40,5,"1_","turk14-radon.qq.b1-3",2,1
400,"3",3,19,4,"1_","turk14-radon.qq.b1-5",5,1
401,"20",7,34,3,"2_","turk14-exam-fanned-withslope-2",23,1
401,"5",19,33,3,"2_","turk14-dialyzerheterogeneous-1",10,0.5
401,"7",19,33,3,"2_","turk14-dialyzerheterogeneous-1",10,0.5
401,"1",19,858,3,"2_","turk14-dialyzerheterogeneous-3",22,1
401,"12",12,24,3,"2_","turk14-dialyzerheterogeneous-4",9,1
401,"12",12,16,3,"2_","turk14-dialyzerheterogeneous-4",25,1
401,"7",7,15,3,"2_","turk14-dialyzerheterogeneous-5",13,1
401,"9",7,32,2,"3_","turk14-dialyzerheterogeneous-5",31,1
401,"13",10,50,3,"2_","turk14-dialyzerhomogeneous-2",12,1
401,"19",19,26,3,"2_","turk14-dialyzerhomogeneous-3",24,1
401,"2",19,25,3,"2_","turk14-dialyzerhomogeneous-3",11,1
401,"5",12,32,4,"2_","turk14-dialyzerhomogeneous-4",8,1
401,"11",7,19,3,"2_","turk14-dialyzerhomogeneous-5",17,1
401,"11",7,31,3,"2_","turk14-dialyzerhomogeneous-5",14,1
401,"3",1,51,4,"2_","turk14-dialyzerhomogeneous-dots-1",5,1
401,"5",2,29,3,"2_","turk14-dialyzerhomogeneous-dots-2",21,1
401,"13",3,32,3,"2_","turk14-dialyzerhomogeneous-dots-3",26,1
401,"19",6,31,3,"2_","turk14-cyclone.radon-2",15,1
401,"20",5,40,4,"2_","turk14-cyclone.radon-4",3,1
401,"11",4,19,3,"2_","turk14-radon.qq.b1-1",29,1
401,"1",4,17,5,"2_","turk14-radon.qq.b2-1",19,1
401,"1",4,23,5,"4_","turk14-radon.qq.b2-1",1,1
401,"6",19,22,4,"2_","turk14-radon.qq.b1-2",7,1
401,"6",19,18,3,"2_","turk14-radon.qq.b1-2",16,1
401,"20",10,52,3,"2_","turk14-radon.qq.b1-3",27,1
401,"5",10,33,4,"4_","turk14-radon.qq.b1-3",2,1
401,"3",10,18,3,"2_","turk14-radon.qq.b2-3",20,1
401,"3",18,36,3,"2_","turk14-radon.qq.b1-4",30,1
401,"3",18,30,3,"2_","turk14-radon.qq.b1-4",28,1
401,"11",18,30,4,"2_","turk14-radon.qq.b1-4",6,1
401,"19",18,20,4,"2_","turk14-radon.qq.b2-4",18,1
401,"4",3,18,4,"2_","turk14-radon.qq.b2-5",4,1
402,"19",19,37,2,"2_","turk14-dialyzerheterogeneous-1",3,1
402,"19",19,43,2,"1_","turk14-dialyzerhomogeneous-1",1,1
402,"20",19,63,2,"1_","turk14-dialyzerhomogeneous-3",7,1
402,"12",4,64,2,"1_","turk14-dialyzerhomogeneous-dots-4",4,1
402,"17",18,81,2,"1_","turk14-cyclone.radon-1",5,1
402,"1",9,30,2,"1_","turk14-cyclone.radon-3",10,1
402,"6",5,43,2,"1_","turk14-cyclone.radon-4",9,1
402,"17",4,28,2,"1_","turk14-radon.qq.b1-1",2,1
402,"3",4,26,2,"1_","turk14-radon.qq.b2-1",6,1
402,"4",3,27,2,"1_","turk14-radon.qq.b2-5",11,1
402,"4",3,15,2,"1_","turk14-radon.qq.b2-5",8,1
405,"16",13,38,3,"3_","turk14-exam-fanned-withslope-4",6,1
405,"16",10,20,3,"3_","turk14-exam-fanned-withslope-5",10,1
405,"1",19,78,3,"4_","turk14-dialyzerheterogeneous-3",1,0.5
405,"7",19,78,3,"4_","turk14-dialyzerheterogeneous-3",1,0.5
405,"7",7,28,3,"4_","turk14-dialyzerheterogeneous-5",8,1
405,"2",19,24,3,"4_","turk14-dialyzerhomogeneous-1",7,1
405,"13",12,51,3,"4_","turk14-dialyzerhomogeneous-4",5,1
405,"7",7,18,3,"4_","turk14-dialyzerhomogeneous-5",4,1
405,"17",1,46,3,"4_","turk14-dialyzerhomogeneous-dots-1",9,1
405,"9",4,65,3,"3_","turk14-radon.qq.b1-1",3,1
405,"17",10,70,2,"3_","turk14-radon.qq.b1-3",2,1
406,"9",18,35,3,"3_","turk14-exam-fanned-withslope-1",10,1
406,"12",19,34,3,"4_","turk14-dialyzerheterogeneous-1",2,1
406,"7",10,15,4,"4_","turk14-dialyzerheterogeneous-2",4,1
406,"11",12,28,3,"2_","turk14-dialyzerhomogeneous-4",6,1
406,"13",2,33,3,"1_","turk14-dialyzerhomogeneous-dots-2",5,1
406,"8",9,37,3,"1_","turk14-cyclone.radon-3",8,1
406,"1",5,45,3,"1_","turk14-cyclone.radon-4",7,1
406,"11",19,37,3,"1_","turk14-cyclone.radon-5",9,1
406,"13",19,23,3,"1_","turk14-radon.qq.b2-2",3,1
406,"7",3,28,3,"1_","turk14-radon.qq.b2-5",1,1
407,"5",18,216,1,"2_","turk14-exam-fanned-withslope-1",6,1
407,"2",19,64,2,"2_","turk14-dialyzerheterogeneous-1",3,1
407,"16",12,14,2,"2_","turk14-dialyzerheterogeneous-4",5,1
407,"19",7,22,1,"2_","turk14-dialyzerheterogeneous-5",4,1
407,"7",7,16,2,"2_","turk14-dialyzerhomogeneous-5",9,1
407,"19",1,33,2,"2_","turk14-dialyzerhomogeneous-dots-1",1,1
407,"7",18,138,2,"2_","turk14-cyclone.radon-1",2,1
407,"6",19,32,2,"2_","turk14-cyclone.radon-5",10,1
407,"11",19,17,2,"2_","turk14-radon.qq.b2-2",8,1
407,"14",10,18,2,"2_","turk14-radon.qq.b2-3",7,1
408,"7",7,32,4,"4_","turk14-exam-fanned-withslope-2",10,1
408,"7",10,94,4,"3_","turk14-exam-fanned-withslope-5",9,1
408,"5",19,44,5,"3_","turk14-dialyzerheterogeneous-1",4,1
408,"13",19,13,5,"1_","turk14-dialyzerhomogeneous-1",6,1
408,"19",19,59,4,"1_","turk14-dialyzerhomogeneous-3",5,1
408,"3",7,49,4,"2_","turk14-dialyzerhomogeneous-5",2,1
408,"15",5,92,5,"3_","turk14-cyclone.radon-4",7,1
408,"1",4,19,5,"3_","turk14-radon.qq.b2-1",8,1
408,"19",10,111,4,"2_","turk14-radon.qq.b2-3",1,1
408,"15",18,62,4,"3_","turk14-radon.qq.b1-4",3,1
409,"6",15,67,1,"4_","turk14-exam-fanned-withslope-3",7,1
409,"7",10,53,4,"3_","turk14-dialyzerheterogeneous-2",1,1
409,"10",12,56,1,"4_","turk14-dialyzerhomogeneous-4",6,1
409,"12",4,35,1,"3_","turk14-dialyzerhomogeneous-dots-4",5,1
409,"7",5,119,3,"3_","turk14-dialyzerhomogeneous-dots-5",4,0.5
409,"15",5,119,3,"3_","turk14-dialyzerhomogeneous-dots-5",4,0.5
409,"15",5,50,1,"2_","turk14-cyclone.radon-4",3,1
409,"12",4,34,1,"2_","turk14-radon.qq.b1-1",10,1
409,"2",10,32,1,"1_","turk14-radon.qq.b1-3",2,1
409,"19",18,35,1,"3_","turk14-radon.qq.b2-4",8,1
409,"4",3,56,1,"2_","turk14-radon.qq.b2-5",9,1
410,"7",18,30,4,"2_","turk14-exam-fanned-withslope-1",2,1
410,"15",7,25,5,"2_","turk14-exam-fanned-withslope-2",4,1
410,"8",13,19,5,"2_","turk14-exam-fanned-withslope-4",5,1
410,"12",7,70,2,"2_","turk14-dialyzerheterogeneous-5",1,1
410,"6",10,35,4,"2_","turk14-dialyzerhomogeneous-2",6,1
410,"4",12,18,4,"2_","turk14-dialyzerhomogeneous-4",7,1
410,"20",1,25,5,"2_","turk14-dialyzerhomogeneous-dots-1",3,1
410,"6",19,26,3,"2_","turk14-cyclone.radon-5",9,1
410,"20",19,16,4,"2_","turk14-cyclone.radon-5",11,1
410,"3",4,20,5,"2_","turk14-radon.qq.b2-1",8,1
410,"4",3,12,5,"2_","turk14-radon.qq.b2-5",10,1
411,"16",15,82,4,"3_","turk14-exam-fanned-withslope-3",3,1
411,"12",10,71,4,"3_","turk14-dialyzerheterogeneous-2",4,1
411,"12",12,52,4,"1_","turk14-dialyzerheterogeneous-4",7,1
411,"10",2,86,5,"1_","turk14-dialyzerhomogeneous-dots-2",1,1
411,"7",3,71,4,"1_","turk14-dialyzerhomogeneous-dots-3",8,1
411,"7",5,56,4,"1_","turk14-dialyzerhomogeneous-dots-5",5,1
411,"17",6,79,4,"4_","turk14-cyclone.radon-2",6,1
411,"6",19,54,5,"1_","turk14-radon.qq.b1-2",10,1
411,"16",19,83,4,"1_","turk14-radon.qq.b2-2",9,1
411,"2",10,31,4,"1_","turk14-radon.qq.b1-3",2,1
412,"11",7,55,1,"1_","turk14-exam-fanned-withslope-2",2,0.5
412,"6",7,55,1,"1_","turk14-exam-fanned-withslope-2",2,0.5
412,"11",13,47,1,"1_","turk14-exam-fanned-withslope-4",9,0.5
412,"6",13,47,1,"1_","turk14-exam-fanned-withslope-4",9,0.5
412,"2",10,37,1,"2_","turk14-dialyzerheterogeneous-2",1,1
412,"19",19,41,1,"4_","turk14-dialyzerhomogeneous-1",3,1
412,"7",5,41,1,"2_","turk14-dialyzerhomogeneous-dots-5",8,1
412,"14",5,38,1,"4_","turk14-cyclone.radon-4",10,1
412,"20",19,163,1,"5_symmetry","turk14-cyclone.radon-5",4,1
412,"20",4,46,1,"3_","turk14-radon.qq.b2-1",7,1
412,"6",19,25,1,"1_","turk14-radon.qq.b1-2",5,1
412,"8",10,47,1,"1_","turk14-radon.qq.b2-3",6,1
413,"7",7,60,3,"2_","turk14-exam-fanned-withslope-2",8,1
413,"9",13,53,3,"2_","turk14-exam-fanned-withslope-4",10,1
413,"4",19,49,3,"1_","turk14-dialyzerheterogeneous-1",2,1
413,"9",10,43,3,"1_","turk14-dialyzerhomogeneous-2",5,1
413,"3",1,50,4,"1_","turk14-dialyzerhomogeneous-dots-1",1,1
413,"20",3,43,3,"23_","turk14-dialyzerhomogeneous-dots-3",4,1
413,"13",4,32,3,"2_","turk14-dialyzerhomogeneous-dots-4",6,1
413,"17",5,45,4,"24_","turk14-dialyzerhomogeneous-dots-5",9,1
413,"20",18,32,3,"1_","turk14-radon.qq.b1-4",7,1
413,"20",18,29,3,"1_","turk14-radon.qq.b2-4",3,1
414,"10",18,21,1,"1_","turk14-exam-fanned-withslope-1",10,1
414,"14",12,19,1,"1_","turk14-dialyzerheterogeneous-4",12,1
414,"15",19,17,1,"1_","turk14-dialyzerhomogeneous-1",8,1
414,"15",12,28,1,"1_","turk14-dialyzerhomogeneous-4",4,1
414,"3",7,19,1,"2_","turk14-dialyzerhomogeneous-5",7,1
414,"20",7,19,1,"1_","turk14-dialyzerhomogeneous-5",11,1
414,"5",3,23,1,"1_","turk14-dialyzerhomogeneous-dots-3",5,1
414,"6",5,35,1,"2_","turk14-dialyzerhomogeneous-dots-5",2,1
414,"12",9,42,1,"1_","turk14-cyclone.radon-3",6,1
414,"2",10,25,1,"1_","turk14-radon.qq.b1-3",3,1
414,"15",18,38,1,"1_","turk14-radon.qq.b1-4",1,1
414,"4",3,17,1,"1_","turk14-radon.qq.b2-5",9,1
415,"5",7,97,4,"23_","turk14-exam-fanned-withslope-2",3,1
415,"6",10,31,5,"24_","turk14-dialyzerheterogeneous-2",6,1
415,"15",19,64,5,"13_","turk14-dialyzerhomogeneous-3",8,1
415,"5",12,79,4,"134_","turk14-dialyzerhomogeneous-4",11,1
415,"7",7,149,4,"14_","turk14-dialyzerhomogeneous-5",1,1
415,"2",2,120,4,"13_","turk14-dialyzerhomogeneous-dots-2",4,1
415,"4",6,167,4,"14_","turk14-cyclone.radon-2",5,1
415,"19",5,177,4,"124_","turk14-cyclone.radon-4",9,1
415,"19",10,43,4,"12_","turk14-radon.qq.b2-3",10,1
415,"20",18,92,5,"12_","turk14-radon.qq.b1-4",7,1
415,"4",3,83,4,"12_","turk14-radon.qq.b2-5",2,1
416,"7",13,76,3,"2_","turk14-exam-fanned-withslope-4",4,1
416,"19",19,52,3,"1_","turk14-dialyzerheterogeneous-1",2,1
416,"19",19,33,3,"1_","turk14-dialyzerheterogeneous-3",5,1
416,"9",1,64,3,"2_","turk14-dialyzerhomogeneous-dots-1",6,1
416,"3",3,38,3,"1_","turk14-dialyzerhomogeneous-dots-3",7,1
416,"19",9,105,3,"1_","turk14-cyclone.radon-3",3,1
416,"1",4,20,3,"1_","turk14-radon.qq.b2-1",9,1
416,"18",19,90,3,"1_","turk14-radon.qq.b1-2",1,1
416,"16",10,120,3,"1_","turk14-radon.qq.b1-3",10,1
416,"19",18,23,3,"1_","turk14-radon.qq.b2-4",8,1
417,"5",7,72,4,"2_","turk14-exam-fanned-withslope-2",8,1
417,"15",13,52,3,"2_","turk14-exam-fanned-withslope-4",15,1
417,"5",19,122,2,"4_","turk14-dialyzerheterogeneous-1",5,1
417,"12",10,92,4,"5_small spread","turk14-dialyzerheterogeneous-2",9,1
417,"19",19,47,4,"3_","turk14-dialyzerhomogeneous-1",14,1
417,"13",19,59,2,"3_","turk14-dialyzerhomogeneous-1",10,1
417,"10",10,40,2,"2_","turk14-dialyzerhomogeneous-2",13,1
417,"19",19,69,2,"3_","turk14-dialyzerhomogeneous-3",7,1
417,"5",12,46,2,"3_","turk14-dialyzerhomogeneous-4",11,1
417,"7",7,135,3,"3_","turk14-dialyzerhomogeneous-5",2,1
417,"16",19,61,2,"4_","turk14-cyclone.radon-5",12,1
417,"15",4,60,3,"1_","turk14-radon.qq.b1-1",6,1
417,"1",4,44,5,"1_","turk14-radon.qq.b2-1",4,1
417,"15",10,71,4,"1_","turk14-radon.qq.b1-3",3,1
417,"1",18,56,3,"1_","turk14-radon.qq.b1-4",1,1
418,"5",15,34,1,"1_","turk14-exam-fanned-withslope-3",10,1
418,"10",10,39,1,"2_","turk14-dialyzerhomogeneous-2",9,1
418,"5",19,39,2,"1_","turk14-dialyzerhomogeneous-3",8,1
418,"15",18,46,2,"2_","turk14-cyclone.radon-1",11,1
418,"4",6,92,2,"2_","turk14-cyclone.radon-2",4,1
418,"16",9,34,2,"1_","turk14-cyclone.radon-3",7,1
418,"5",19,84,2,"1_","turk14-cyclone.radon-5",3,1
418,"6",19,36,1,"3_","turk14-radon.qq.b1-2",6,1
418,"16",18,24,1,"1_","turk14-radon.qq.b2-4",5,1
418,"13",3,87,2,"3_","turk14-radon.qq.b1-5",1,1
418,"4",3,53,1,"2_","turk14-radon.qq.b2-5",2,1
419,"9",18,167,2,"4_","turk14-exam-fanned-withslope-1",6,1
419,"19",15,185,3,"4_","turk14-exam-fanned-withslope-3",8,0.5
419,"7",15,185,3,"4_","turk14-exam-fanned-withslope-3",8,0.5
419,"6",10,61,1,"4_","turk14-dialyzerheterogeneous-2",7,1
419,"15",19,97,1,"4_","turk14-dialyzerhomogeneous-3",10,0.5
419,"18",19,97,1,"4_","turk14-dialyzerhomogeneous-3",10,0.5
419,"13",1,94,5,"4_","turk14-dialyzerhomogeneous-dots-1",2,1
419,"19",9,128,1,"4_","turk14-cyclone.radon-3",9,1
419,"1",4,68,1,"4_","turk14-radon.qq.b2-1",4,1
419,"6",19,93,5,"4_","turk14-radon.qq.b1-2",3,1
419,"20",18,76,5,"4_","turk14-radon.qq.b1-4",1,1
419,"2",3,86,2,"4_","turk14-radon.qq.b1-5",5,1
420,"9",10,77,3,"1_","turk14-exam-fanned-withslope-5",3,1
420,"10",10,56,3,"1_","turk14-dialyzerheterogeneous-2",7,1
420,"9",19,42,2,"1_","turk14-dialyzerheterogeneous-3",8,1
420,"7",7,97,2,"3_","turk14-dialyzerheterogeneous-5",1,1
420,"10",10,55,2,"1_","turk14-dialyzerhomogeneous-2",2,1
420,"19",1,72,3,"1_","turk14-dialyzerhomogeneous-dots-1",4,1
420,"20",3,61,2,"2_","turk14-dialyzerhomogeneous-dots-3",6,1
420,"20",19,99,2,"4_","turk14-cyclone.radon-5",9,1
420,"17",4,36,2,"3_","turk14-radon.qq.b1-1",10,1
420,"6",19,44,1,"3_","turk14-radon.qq.b1-2",5,1
421,"5",7,34,1,"12_","turk14-exam-fanned-withslope-2",8,1
421,"7",7,21,1,"1_","turk14-dialyzerheterogeneous-5",5,1
421,"12",19,18,1,"13_","turk14-dialyzerhomogeneous-3",9,1
421,"7",7,16,1,"1_","turk14-dialyzerhomogeneous-5",6,1
421,"7",3,37,1,"1_","turk14-dialyzerhomogeneous-dots-3",1,1
421,"3",5,25,1,"1_","turk14-dialyzerhomogeneous-dots-5",4,1
421,"10",19,23,1,"1_","turk14-radon.qq.b1-2",7,1
421,"11",19,12,1,"1_","turk14-radon.qq.b2-2",3,1
421,"5",10,65,1,"1_","turk14-radon.qq.b1-3",2,1
421,"13",18,15,1,"12_","turk14-radon.qq.b2-4",10,1
422,"9",18,36,4,"3_","turk14-exam-fanned-withslope-1",2,1
422,"9",7,19,4,"3_","turk14-exam-fanned-withslope-2",9,1
422,"7",7,31,4,"4_","turk14-dialyzerheterogeneous-5",1,1
422,"13",19,15,4,"4_","turk14-dialyzerhomogeneous-1",7,1
422,"18",10,20,4,"1_","turk14-dialyzerhomogeneous-2",5,1
422,"7",7,17,4,"1_","turk14-dialyzerhomogeneous-5",4,1
422,"15",5,40,3,"3_","turk14-cyclone.radon-4",3,1
422,"2",10,24,4,"1_","turk14-radon.qq.b1-3",10,1
422,"16",10,26,3,"3_","turk14-radon.qq.b2-3",6,1
422,"19",18,17,4,"3_","turk14-radon.qq.b2-4",8,1
423,"9",7,29,3,"1_","turk14-exam-fanned-withslope-2",7,1
423,"2",13,35,3,"1_","turk14-exam-fanned-withslope-4",4,1
423,"20",19,16,3,"1_","turk14-dialyzerheterogeneous-1",10,1
423,"13",19,33,3,"2_","turk14-dialyzerhomogeneous-1",1,1
423,"11",12,49,3,"1_","turk14-dialyzerhomogeneous-4",2,1
423,"16",1,39,3,"1_","turk14-dialyzerhomogeneous-dots-1",6,1
423,"10",2,22,3,"1_","turk14-dialyzerhomogeneous-dots-2",9,1
423,"8",19,39,3,"2_","turk14-cyclone.radon-5",5,1
423,"3",19,43,2,"1_","turk14-radon.qq.b1-2",8,1
423,"8",3,49,2,"1_","turk14-radon.qq.b2-5",3,1
424,"8",15,76,1,"4_","turk14-exam-fanned-withslope-3",1,1
424,"9",13,246,1,"1_","turk14-exam-fanned-withslope-4",2,1
424,"8",19,36,1,"1_","turk14-dialyzerheterogeneous-3",8,1
424,"10",12,29,1,"2_","turk14-dialyzerhomogeneous-4",5,1
424,"6",2,40,1,"2_","turk14-dialyzerhomogeneous-dots-2",10,1
424,"4",6,76,1,"2_","turk14-cyclone.radon-2",9,1
424,"6",19,19,1,"2_","turk14-radon.qq.b1-2",6,1
424,"2",10,29,1,"1_","turk14-radon.qq.b1-3",4,1
424,"1",18,93,1,"1_","turk14-radon.qq.b1-4",3,1
424,"16",18,26,1,"2_","turk14-radon.qq.b2-4",7,1
425,"8",18,75,1,"3_","turk14-exam-fanned-withslope-1",5,1
425,"4",7,76,1,"3_","turk14-exam-fanned-withslope-2",7,0.25
425,"7",7,76,1,"3_","turk14-exam-fanned-withslope-2",7,0.25
425,"5",7,76,1,"3_","turk14-exam-fanned-withslope-2",7,0.25
425,"8",7,76,1,"3_","turk14-exam-fanned-withslope-2",7,0.25
425,"3",13,62,1,"3_","turk14-exam-fanned-withslope-4",6,0.333333333333333
425,"8",13,62,1,"3_","turk14-exam-fanned-withslope-4",6,0.333333333333333
425,"7",13,62,1,"3_","turk14-exam-fanned-withslope-4",6,0.333333333333333
425,"6",10,61,1,"3_","turk14-exam-fanned-withslope-5",4,0.333333333333333
